id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1694547,Ribeira Cinema Apartments _ Superior Studios,1619243,Tomé Receptionist,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14114,-8.6091,Entire home/apt,145,1,25,2024-07-18,0.51,4,335,1,6837/AL
1714665,Bolhão 2 Pátio,9043471,Idalina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14913,-8.60664,Entire home/apt,,3,0,,,4,229,0,5426 AL
1714670,Bolhão 1 Cidade,9043471,Idalina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14913,-8.60664,Entire home/apt,,3,0,,,4,364,0,5442/AL
1719942,Studio WBwGG,9070329,Maria Alexandra,PORTO,Campanhã,41.15355,-8.58863,Private room,,2,59,2018-08-12,0.48,1,0,0,
1725356,Studio at Alfandega Apartments,9093792,Chris,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14365,-8.62309,Entire home/apt,121,2,72,2023-04-05,0.60,3,337,0,7090/AL
1725571,CLÉRIGOS BLUE (Double Small Studio),12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14532,-8.61339,Entire home/apt,70,2,922,2024-09-08,6.95,21,297,107,45802/AL
1726170,CLÉRIGOS GREEN (Double Studio),12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14557491094853,-8.613843731442774,Entire home/apt,65,2,949,2024-09-08,7.13,21,216,111,45802/AL
1726242,Clérigos microstudio/suite 1st floor,12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14558,-8.61385,Entire home/apt,60,2,710,2024-08-31,5.34,21,304,93,45802/AL
1728725,CLÉRIGOS ORANGE (Double Studio),12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14479,-8.61325,Entire home/apt,65,2,827,2024-09-08,6.29,21,307,97,45802/AL
1728778,BY CLÉRIGOS YELLOW (Double Studio),12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14558,-8.61385,Entire home/apt,70,2,842,2024-09-07,6.34,21,281,99,45802/AL
1728818,CLÉRIGOS RED (Double Studio),12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14558,-8.61385,Entire home/apt,65,2,784,2024-09-05,5.89,21,228,83,45802/AL
1728836,CLÉRIGOS PURPLE (Double micro studio),12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14558,-8.61385,Entire home/apt,70,2,788,2024-09-04,5.94,21,312,89,45802/AL
1745872,Feel Porto Downtown Essence,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1504,-8.6069,Entire home/apt,334,1,60,2024-04-28,0.46,102,143,2,51537/AL
1749154,Casa D' Avó,9203612,André,ESPINHO,Espinho,41.00673,-8.64472,Entire home/apt,200,5,60,2019-09-14,0.48,1,92,0,28941/PL
1753203,Duplex with Terrace | Ace Location - Clean & Safe,7628011,Afonso,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14535,-8.61275,Entire home/apt,168,1,369,2024-08-22,2.81,1,85,32,19239/AL
1804434,Superior Apartment with 1 Room and Terrace,6450606,Joana,PORTO,Lordelo do Ouro e Massarelos,41.15377,-8.62584,Entire home/apt,135,1,47,2024-08-17,0.38,5,135,6,
1806117,Loft with river view by YoursPorto,1675750,YoursPorto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1408,-8.61514,Entire home/apt,186,1,391,2024-09-09,2.96,21,284,49,12182/AL
1832526,Studio in Oporto,9583733,Eduardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14413,-8.61791,Entire home/apt,75,3,174,2024-09-12,1.47,2,330,32,7330/AL
1849074,Watermillhouse  Cottage in Nature Reserve,7493651,Aida,VALONGO,Campo e Sobrado,41.17091,-8.47578,Entire home/apt,71,3,101,2024-09-04,1.32,1,57,14,74105/AL
1858460,Almada 329 Apartment,5897201,Marco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1489,-8.61341,Entire home/apt,90,2,459,2024-09-03,3.95,16,327,45,19111/AL
1865618,Home away from home...in Porto!,9727633,Rosiris,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.13169,-8.60706,Entire home/apt,209,3,29,2024-07-20,0.23,2,356,6,45652/AL
1911146,Apartment  Douro Ribeira Porto,6410302,Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14026,-8.61289,Entire home/apt,79,2,481,2024-09-09,3.67,2,241,48,7057/AL
1923674,Eiffel Riverside Garden (Ribeira),9943979,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14085,-8.60851,Entire home/apt,134,2,357,2024-08-31,2.82,2,95,41,27018/AL
1939223,The Pool House-up to 10p,3141414,Alcina,VILA NOVA DE GAIA,Oliveira do Douro,41.10989,-8.59256,Entire home/apt,250,1,98,2022-09-22,0.77,1,355,0,
1949096,Porto Invictus,10079202,Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1504,-8.6053,Entire home/apt,84,2,317,2024-08-28,2.42,1,223,27,85269/AL
1963785,Casais da Bandeirinha,10145870,Cristina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14404,-8.62109,Entire home/apt,110,3,280,2024-09-08,2.15,1,294,24,5705/AL
2013451,Room in this great house/garden -3,2449196,Gustavo,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17935,-8.67827,Private room,50,15,2,2024-08-31,0.43,2,88,2,
2031487,OPorto Cheers Gaia - Train Station & free parking,3043794,João,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.129783630371094,-8.618280410766602,Entire home/apt,74,3,56,2024-08-09,0.46,3,191,1,
2044048,Apart by the beach in trendy place,3284341,Mariana,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15875,-8.68312,Entire home/apt,92,5,1,2015-07-23,0.01,2,358,0,
2077417,Tapada S.Domingos-Casa S.Sebastião,10616005,Sebastiao,GONDOMAR,Foz do Sousa e Covelo,41.07506,-8.50582,Entire home/apt,271,3,8,2024-05-05,0.27,4,339,2,
2083027,Casa da Adega _ Quinta do Arco QA,10602021,Lucio,TROFA,Alvarelhos e Guidões,41.31074,-8.61901,Entire home/apt,170,4,50,2024-08-31,0.45,1,263,5,27348/AL
2096695,Tapada S.Domingos-Casa Mª Adelina,10616005,Sebastiao,GONDOMAR,Foz do Sousa e Covelo,41.07469,-8.50592,Entire home/apt,334,3,5,2024-09-07,0.04,4,332,2,
2096806,Tapada S.Domingos-Casa S.Miguel,10616005,Sebastiao,GONDOMAR,Foz do Sousa e Covelo,41.0746,-8.50416,Entire home/apt,271,3,1,2022-06-02,0.04,4,336,0,
2107649,Sunny Apartment on the Beach !,2336246,Cesar,VILA DO CONDE,Azurara,41.33886,-8.73986,Entire home/apt,87,4,71,2024-09-13,0.55,1,279,15,
2190462,Estudio no centro do Porto,11171256,Fatima,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15569,-8.60906,Entire home/apt,28,30,10,2024-07-31,0.28,1,44,3,
2205675,Seaside Surf Golf City - 3 Bedrooms,11253492,Sergio,VILA NOVA DE GAIA,Arcozelo,41.06994,-8.65083,Entire home/apt,95,4,42,2020-09-16,0.34,1,1,0,90477/AL
2230553,Charming. Family friendly. Central.,10675704,Fernando Salvador,PORTO,Bonfim,41.15609,-8.59878,Entire home/apt,48,4,309,2024-09-03,2.40,1,272,18,65451/AL
2258518,"VillaMaria, Porto, Beach & Holidays",11534430,Charlotte,MATOSINHOS,"Perafita, Lavra e Santa Cruz do Bispo",41.2619,-8.71675,Entire home/apt,270,2,11,2019-08-13,0.10,2,355,0,178337862
2296329,Basic Studio With Top Location and View . Carmo 4,3944088,Estudios,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14777,-8.61818,Entire home/apt,79,2,336,2024-09-11,2.63,7,297,43,19340/AL
2297238,2 bedroom apartment near Lello Bookshop - balcony,3944088,Estudios,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14831,-8.61605,Entire home/apt,112,2,414,2024-09-13,3.23,7,285,57,18961/AL
2302948,Feel Porto Downtown Heaven,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15028,-8.60696,Entire home/apt,,1,136,2024-08-15,1.06,102,287,14,51550/AL
2330171,Beautiful/Sunny  (center),3356481,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14546,-8.6122,Entire home/apt,106,2,611,2024-08-30,4.81,23,330,49,90567/AL
3930559,Casa da Nininha - T1 Bordeaux,20310699,Andre,VALE DE CAMBRA,Roge,40.85625,-8.36086,Entire home/apt,110,2,0,,,7,33,0,
3155216,Porto downtown studio,7959537,Manuela,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.149677,-8.614727,Entire home/apt,40,30,1,2024-08-22,1,2,88,1,
3160913,Big House & Pool 20min from Porto!,5632244,Katia,PAREDES,Rebordosa,41.21228,-8.42144,Entire home/apt,63,4,18,2023-07-21,0.15,1,362,0,
3165433,Cordoaria Guest House 2 - Downtown,16055999,Sílvia E André,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14716,-8.61653,Entire home/apt,90,2,419,2024-08-29,3.35,2,258,43,52599/AL
3184943,"""Only Sleep"" room in magnificient house",13770409,Vasco Salazar SOares,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.0782,-8.6449,Entire home/apt,,800,0,,,4,358,0,71328/AL
3202379,Suite com jardim partilhado,10364726,Manor House Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14192,-8.61116,Entire home/apt,125,2,396,2024-09-11,3.17,6,287,25,83417/AL
3206477,A relaxed and sweet stay by the Douro river,16246435,Mellares,GONDOMAR,Melres e Medas,41.0674,-8.40214,Entire home/apt,80,5,43,2024-08-25,0.35,1,178,8,16423/AL
3215881,Wonderful Apart Center Oporto!,4803218,Paula,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15033,-8.61654,Entire home/apt,90,2,168,2024-08-20,1.36,1,336,6,11940/AL
3240176,Fisherman's Shack,16393718,Marta,VILA DO CONDE,Vila Chã,41.29179,-8.73394,Entire home/apt,98,3,176,2024-09-10,1.57,2,135,21,43076/AL
3269362,Lovely Room | Private Bathroom :),1184917,Maria João,PORTO,Paranhos,41.16591,-8.61015,Private room,40,2,108,2024-08-29,0.87,1,90,23,Exempt
3271454,Big and luminous 4-room apartment,15629769,Gergely,VILA NOVA DE GAIA,Canidelo,41.13401,-8.65223,Entire home/apt,92,5,53,2024-08-22,0.43,3,343,11,101297/AL
3280119,Spacious 2-story apartment,16579063,Ruth,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1317,-8.62992,Entire home/apt,,5,1,2015-08-24,0.01,1,0,0,
3303864,OPO DOMUS - Porto's Historic Center,15979825,Gabriela & Carina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14294,-8.60969,Entire home/apt,112,3,414,2024-09-08,3.33,7,260,67,45615/AL
3333098,In a nice quiet fishing village,5483106,Jorge,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.14449,-8.64565,Entire home/apt,93,1,352,2024-08-30,2.83,3,323,27,55779/AL
3353652,Explore Porto from this Classic 3-Bedroom Apt,16922131,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14946,-8.60595,Entire home/apt,189,1,208,2024-07-29,1.67,92,327,3,49474/AL
3365178,Maison avec Piscine proximité PORTO,16980719,Manuel,VILA NOVA DE GAIA,"Sandim, Olival, Lever e Crestuma",41.04532,-8.50587,Entire home/apt,60,7,46,2024-08-20,0.41,3,155,4,62379/AL
3414002,♥* In the mood for... Oporto*♥,17213138,Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14977,-8.60632,Entire home/apt,134,2,340,2024-08-29,2.75,2,260,41,5925/AL
3426424,SABERAMAR - COUNTRY,17273392,Ana,AROUCA,Tropeço,40.94346,-8.31261,Entire home/apt,350,10,9,2019-08-25,0.08,2,362,0,44891/AL
3427461,Feel Porto Downtown Luxury Retreat,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15028,-8.60696,Entire home/apt,499,1,180,2024-08-12,1.46,102,250,24,5253/AL
3463831,Apartamento no centro do Porto. Terraços,17452235,Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1533,-8.61399,Entire home/apt,86,2,213,2024-08-27,2.20,2,321,43,37632/AL
3464992,Azulejo Porto Riverside,17457654,Cláudia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14123,-8.61192,Entire home/apt,113,4,185,2024-09-03,1.50,2,197,9,5889/AL
3468335,"Sweet and quiet, historical center",14948298,Maria De Lourdes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.13951,-8.61406,Entire home/apt,61,2,500,2024-09-12,4.07,2,216,69,5200/AL
2850921,Apartamento  a 50 metros da praia,14578573,Lídio,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.075,-8.6553,Entire home/apt,120,3,27,2024-08-22,0.23,1,348,3,111279/AL
2851241,FLH Porto Vista House,3953109,Feels Like Home,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1368522644043,-8.61056137084961,Entire home/apt,,1,185,2024-06-15,1.47,74,4,26,52331/AL
2869292,Páteo,14667345,Maria Manuela,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14267,-8.61209,Entire home/apt,155,2,109,2024-08-19,0.86,4,291,6,45863/AL 45874/AL 45876/AL 45881/AL
2885844,Douro Marina Studios,14747315,Abel,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.14267,-8.64629,Entire home/apt,110,2,86,2024-07-07,0.68,1,329,9,46915/AL
2888308,"Stone House1, Central with Terrace",7720702,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15549,-8.6091,Entire home/apt,84,3,58,2024-08-12,0.47,2,354,4,
2905644,Private room 4 with private wc and closed balcony,6369029,Teresa,PORTO,Paranhos,41.1712,-8.59501,Private room,16,14,61,2024-07-25,0.48,14,65,12,Exempt
2907220,View over the mouth of the Douro,14853677,Ester,PORTO,Lordelo do Ouro e Massarelos,41.15011,-8.64251,Entire home/apt,95,5,57,2024-08-26,0.51,1,288,12,48313/AL
2918705,Room in center  near the beach,14905055,Isabel,VILA DO CONDE,Vila do Conde,41.35096,-8.74409,Private room,35,3,71,2024-08-21,0.58,3,256,11,
2921506,Tiles House-Lima5,14898722,Susana,PORTO,Bonfim,41.15494,-8.60207,Entire home/apt,,7,222,2020-10-10,1.76,2,0,0,75060/AL
2921985,PortoSense  Ribeira  T1 Apart Duplex   2/6 pax,14921668,PortoSense,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14122,-8.6134,Entire home/apt,180,1,142,2024-09-11,1.14,5,235,48,
2923070,Adorable Apartment In Great Area by PortoCityHosts,101838501,Porto City Hosts,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14233,-8.61517,Entire home/apt,98,1,310,2024-09-03,2.65,65,153,9,35755/AL
2932569,Alegria 319 | 3D @ Porto Downtown,14358016,Estável,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1507,-8.60371,Entire home/apt,200,2,94,2022-04-17,0.85,2,246,0,19336/AL
2951239,"T3 pool, gynasium, sauna",14955786,Paulo,MATOSINHOS,Matosinhos e Leça da Palmeira,41.19447,-8.69139,Entire home/apt,95,2,62,2022-08-27,0.50,1,322,0,
2961935,Feel Porto Downtown City Roofs,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15028,-8.60696,Entire home/apt,,1,73,2023-10-22,0.60,102,313,1,51544/AL
2971940,Casa do Porto Carreiro,15163187,Nuno,OLIVEIRA DE AZEMÉIS,Ossela,40.81889,-8.43329,Entire home/apt,86,2,65,2024-09-08,0.59,1,321,14,Registo n°20090/AL
2976144,PortoSense Ribeira T0 Aprt  2/3 pax,14921668,PortoSense,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14127,-8.61232,Entire home/apt,150,1,2,2023-11-28,0.07,5,266,1,
2991748,Room in center  near the beach.,14905055,Isabel,VILA DO CONDE,Vila do Conde,41.35096,-8.74409,Private room,30,2,195,2024-08-25,1.56,3,348,31,
2991886,Room in center  near the beach,14905055,Isabel,VILA DO CONDE,Vila do Conde,41.3503,-8.74521,Private room,72,2,17,2024-08-20,0.15,3,348,1,
3014885,Vila Nova de Gaia_near Madalena beach & Oporto II,15331047,Rui,VILA NOVA DE GAIA,Madalena,41.10842,-8.63279,Private room,35,3,11,2019-08-12,0.09,1,0,0,
3035176,S. Bento I - Studio with terrace,2891070,Stay In,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14557,-8.61181,Entire home/apt,153,1,26,2023-10-21,0.21,3,323,2,
3049916,Egg Nuts Apt - Historic Center,12759224,Confeitaria Primar,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14708,-8.61664,Entire home/apt,126,3,70,2024-08-22,0.57,5,284,11,5616/AL
3059818,Enjoy Porto Apartment by Porto City Hosts,101838501,Porto City Hosts,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15337,-8.60743,Entire home/apt,124,2,61,2024-08-02,0.49,65,133,13,32785/AL
3068627,PortoPath- Duplex with mezanine very bright,3277008,Bonjardim,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15609,-8.60733,Entire home/apt,91,1,86,2019-09-24,0.69,4,322,0,12275/Al
3071032,Breathtaking views of the Douro outlet 2-room apt,15629769,Gergely,VILA NOVA DE GAIA,Canidelo,41.13129,-8.6607,Entire home/apt,69,4,127,2024-08-23,1.38,3,336,14,76420/AL
3079995,Maria’s Home,15469586,Ema,VILA DO CONDE,Junqueira,41.37452,-8.6701,Entire home/apt,220,4,57,2024-09-08,0.46,1,190,12,11984/AL
3099289,Full House,6450606,Joana,PORTO,Lordelo do Ouro e Massarelos,41.15332,-8.62578,Entire home/apt,459,2,157,2024-09-11,1.28,5,85,23,
3141397,Welcome to my city,15950531,Carlos & Cristina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1403,-8.61761,Entire home/apt,55,2,608,2024-08-25,4.86,4,145,32,6654/AL
3930925,Casa da Nininha - T0 Rosa,20310699,Andre,VALE DE CAMBRA,Roge,40.85661,-8.36175,Entire home/apt,90,2,0,,,7,112,0,
3936940,Walk Through Downtown From a Peaceful Apartment,20397743,Patrícia E Bruno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15049,-8.61536,Entire home/apt,93,2,772,2024-09-11,6.33,8,327,82,53757/AL
3940180,PORTO TERRACE ❤️ 70m2 Apartment w/ lovely Balcony,20415545,Ricardo & Friends PT,ESPINHO,Espinho,41.00482,-8.63609,Entire home/apt,100,1,63,2024-07-04,0.52,1,324,8,39829/AL
3957096,Casa da Nininha - T0 Azul Claro,20310699,Andre,VALE DE CAMBRA,Roge,40.85519,-8.36108,Entire home/apt,90,2,5,2020-02-16,0.06,7,112,0,
3967347,Estudio economico na Lapa,2686177,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15986,-8.61305,Entire home/apt,,1,25,2023-09-17,0.22,27,0,1,76049/AL
3975853,Citybrea -Apartments - Lapa,2686177,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15902,-8.61266,Entire home/apt,74,1,24,2024-09-01,0.21,27,71,7,45309/AL
3984639,Citybreak - Apartments - Lapa,2686177,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15699,-8.61172,Entire home/apt,60,1,1,2023-10-06,0.09,27,4,1,76049/AL
3991998,Citybreak - Apartments - Lapa,2686177,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15928,-8.61284,Entire home/apt,66,1,7,2024-04-21,0.07,27,78,2,76049/AL
4010392,Apartment in Ribeira (in need of works),2686177,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14118,-8.61507,Entire home/apt,,1,9,2022-12-11,0.09,27,0,0,42524/AL
4013512,Apartamento T2 Vista Cidade para 4 pessoas,20809128,Recepção,ESPINHO,Espinho,41.00923,-8.64447,Entire home/apt,,1,0,,,3,0,0,
4020719,Citybreak-Apartments  -  623,2686177,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14729,-8.60943,Entire home/apt,190,1,2,2016-08-07,0.02,27,71,0,50192/AL
4021422,Citybreak - Apartments - Bolhão,2686177,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15074,-8.6058,Entire home/apt,127,2,8,2022-07-26,0.08,27,64,0,43359/AL
4021975,Citybreak - Apartments - Bolhão,2686177,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15189,-8.60527,Entire home/apt,69,1,1,2015-06-06,0.01,27,1,0,43353/AL
4023282,Quarto casal acolhedor,20857837,Jordana,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13545,-8.60822,Private room,,1,0,,,1,286,0,
4027304,Citybreak - Apartments - Bolhão,2686177,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15077,-8.60596,Entire home/apt,60,1,3,2019-09-06,0.05,27,1,0,43352/AL
4037558,Wine Apartments II - Ribeira 1BR by LovelyStay,7260938,Carlos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1432313,-8.6145272,Entire home/apt,63,2,131,2024-05-23,1.08,3,243,17,3665/AL
4043215,Casa da Praia em Valadares,20962214,José Francisco,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.09457,-8.65838,Entire home/apt,135,5,11,2024-08-27,0.13,1,112,4,22118/AL
4043481,Ilda's Home - Garden,15554002,Pedro,PORTO,Bonfim,41.157848,-8.5944,Entire home/apt,1180,1,88,2023-10-30,0.73,11,287,4,28217/AL
4043511,Ilda's Home - Balcony,15554002,Pedro,PORTO,Bonfim,41.157848,-8.5944,Entire home/apt,1180,1,120,2023-10-02,0.99,11,286,2,28217/AL
4050773,Ilda's Home - Big Families & Groups,15554002,Pedro,PORTO,Bonfim,41.157848,-8.5944,Entire home/apt,138,1,195,2024-09-05,1.69,11,286,51,28217/AL
4058828,Alegria 1º,217380031,Mord,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14784,-8.60499,Entire home/apt,132,1,285,2024-08-29,2.49,7,320,11,48302/AL
4070944,Modern house & garden-Porto seaside,8519045,Fien & Ricardo,MATOSINHOS,Matosinhos e Leça da Palmeira,41.19633,-8.69767,Entire home/apt,92,5,97,2024-09-07,0.82,1,311,15,14935/AL
4083992,Spacious Apartment with Private Garden - Downtown,2273533,Renato,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15118,-8.60528,Entire home/apt,94,2,274,2024-09-01,2.26,1,153,22,26464/AL
4091889,Casa Mosteiro - Quinta Do Pomar Maior,21223635,Vânia,AROUCA,Santa Eulália,40.93105,-8.27016,Entire home/apt,440,5,13,2022-08-09,0.12,7,365,0,6332
4116934,Pensão Favorita,2643396,Ema,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15005,-8.6193,Private room,141,2,0,,,10,113,0,5525/AL
4142447,Estúdio T0 para 2 pessoas,20809128,Recepção,ESPINHO,Espinho,41.00894,-8.64547,Entire home/apt,,1,3,2022-11-26,0.10,3,0,0,
4178954,Baixa24 - City Center Private Sun Deck Apt Room 1,252729505,Alex,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14933,-8.60388,Private room,,1,422,2024-08-30,3.48,16,0,33,1584
4179979,Baixa24 - City Center Private Sun Deck Apt Room 2,252729505,Alex,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14933,-8.60388,Private room,35,1,502,2024-08-29,4.14,16,1,34,1584/AL
4180180,Baixa24 - City Center Private Sun Deck Apt Room 3,252729505,Alex,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14933,-8.60388,Private room,35,1,504,2024-08-28,4.15,16,1,26,1584/AL
4181301,Baixa24 - City Center Private Sun Deck Apt Room 5,252729505,Alex,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14933,-8.60388,Private room,36,1,338,2024-08-28,2.80,16,1,16,1584/AL
4202471,Baixa24 - City Center Private Sun Deck Apt Room 4,252729505,Alex,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14933,-8.60388,Private room,31,1,413,2024-08-29,3.41,16,1,18,1584/AL
4233521,Fabulous Old World in Historic Center,21968129,Kurt & Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.148327,-8.612178,Entire home/apt,169,1,443,2024-09-10,3.67,1,314,52,15533/AL
4238587,Stylish Studio walk-up in lively City Center,16922131,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14554,-8.61492,Entire home/apt,90,1,59,2024-01-16,0.49,92,339,1,24056/AL
4238648,Dazzling City Center Apart in Lively Neighborhood,16922131,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14554,-8.61492,Entire home/apt,84,1,52,2024-07-20,0.43,92,331,2,23947/AL
4278355,Casa da Foz,22212713,Sónia,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.14779,-8.66695,Entire home/apt,121,2,295,2024-08-24,2.48,7,288,12,20333/AL
4281511,Apartamento em casa de charme - Porto 181,3670895,José,PORTO,Bonfim,41.14381,-8.60008,Entire home/apt,95,3,33,2024-05-14,0.51,1,308,1,53789/AL
4284073,Tiny Double Room with private WC,22239778,Supernova,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15283,-8.60705,Hotel room,82,1,6,2023-08-12,0.13,6,154,0,
4287284,Apartamento da Foz,22212713,Sónia,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.14885,-8.66662,Entire home/apt,114,2,136,2024-07-06,1.22,7,308,4,20335/AL
